8291,3250,12.73%,36 months,21.44%,MORTGAGE,5000.0,675-679,20564.0,3 years
22790,21000,11.11%,36 months,16.53%,MORTGAGE,18750.0,700-704,120538.0,10+ years
93403,11000,7.62%,36 months,12.35%,OWN,7666.67,735-739,12461.0,7 years
59279,15000,7.90%,36 months,5.59%,RENT,2916.67,770-774,14290.0,9 years
38432,4000,18.64%,60 months,19.15%,RENT,4000.0,675-679,16543.0,6 years
59266,20000,8.90%,36 months,11.01%,MORTGAGE,7083.33,730-734,28324.0,10+ years
75012,15000,12.12%,36 months,19.16%,RENT,5000.0,705-709,13830.0,10+ years
93066,8000,11.14%,36 months,11.59%,RENT,7000.0,685-689,4729.0,3 years
100114,20675,14.33%,36 months,23.12%,MORTGAGE,4333.33,710-714,8393.0,10+ years
92036,30000,15.31%,60 months,16.99%,MORTGAGE,8500.0,695-699,33770.0,6 years
30864,5000,9.99%,36 months,21.33%,RENT,5316.67,695-699,23818.0,7 years
68722,4750,8.90%,36 months,0.56%,OWN,2833.33,760-764,767.0,9 years
57199,6500,12.12%,36 months,24.97%,OWN,3500.0,680-684,6948.0,1 year
3656,1900,12.84%,36 months,23.29%,MORTGAGE,2860.0,670-674,24209.0,< 1 year
45245,6000,7.90%,36 months,6.68%,RENT,10416.67,710-714,20592.0,10+ years
45994,8500,7.62%,36 months,13.67%,RENT,4333.33,720-724,15284.0,4 years
60625,9250,12.12%,36 months,29.46%,MORTGAGE,3333.33,685-689,5440.0,10+ years
33630,1875,13.49%,36 months,18.83%,RENT,1200.0,675-679,5342.0,1 year
2386,10000,13.47%,36 months,5.59%,RENT,4583.0,690-694,2432.0,4 years
30138,25000,15.23%,60 months,17.97%,MORTGAGE,8917.0,730-734,22566.0,10+ years
28764,5000,13.99%,60 months,11.29%,MORTGAGE,3083.0,710-714,1073.0,2 years
9061,10000,14.22%,36 months,12.24%,RENT,2541.67,680-684,13667.0,8 years
3893,5500,11.89%,36 months,17.94%,RENT,3583.33,695-699,5668.0,1 year
52929,10000,10.74%,36 months,18.15%,RENT,5833.33,700-704,16894.0,4 years
10205,8800,13.11%,60 months,2.88%,MORTGAGE,2500.0,740-744,607.0,2 years
43936,16500,11.71%,36 months,11.05%,MORTGAGE,7250.0,725-729,17247.0,10+ years
91571,24000,12.12%,36 months,16.24%,RENT,4500.0,700-704,29098.0,10+ years
37386,1200,18.25%,36 months,24.12%,RENT,1700.0,660-664,0.0,4 years
96208,24175,13.11%,36 months,7.66%,RENT,6250.0,710-714,4681.0,10+ years
52255,2800,7.90%,36 months,17.16%,RENT,3583.33,720-724,5182.0,2 years
33923,4000,11.71%,60 months,13.17%,RENT,3500.0,705-709,5915.0,3 years
93139,10000,12.12%,36 months,10.88%,MORTGAGE,7500.0,665-669,24924.0,10+ years
60943,7125,10.16%,36 months,4.95%,RENT,2946.67,710-714,5015.0,6 years
98156,10000,13.11%,36 months,5.30%,RENT,6250.0,695-699,9620.0,2 years
85861,10000,12.12%,36 months,11.52%,RENT,4166.67,710-714,9817.0,4 years
98601,9450,12.12%,36 months,33.62%,RENT,2750.0,700-704,14246.0,6 years
58433,3500,7.62%,36 months,1.83%,MORTGAGE,7500.0,765-769,6944.0,9 years
40639,24000,12.69%,60 months,21.59%,MORTGAGE,10000.0,725-729,42996.0,5 years
31995,11750,10.99%,36 months,10.30%,RENT,4583.33,700-704,5613.0,3 years
60695,12000,18.75%,36 months,27.32%,MORTGAGE,13333.33,665-669,62069.0,5 years
88646,13000,14.09%,36 months,17.99%,MORTGAGE,7916.67,695-699,10723.0,8 years
103384,5000,13.48%,36 months,11.21%,RENT,3800.0,710-714,1575.0,3 years
87526,15000,14.33%,36 months,16.15%,RENT,9166.67,700-704,24563.0,< 1 year
76078,30000,22.95%,60 months,30.56%,RENT,7500.0,685-689,29756.0,10+ years
40971,16000,6.03%,36 months,6.07%,RENT,12916.67,790-794,26635.0,10+ years
79041,12000,12.12%,36 months,26.96%,RENT,3833.33,690-694,6038.0,4 years
40027,24000,12.69%,36 months,19.53%,RENT,4583.33,710-714,21377.0,5 years
80804,16800,22.47%,60 months,13.55%,MORTGAGE,4000.0,660-664,12179.0,10+ years
62160,3000,17.27%,36 months,22.87%,RENT,2750.0,660-664,7648.0,4 years
39128,3500,12.69%,36 months,5.36%,MORTGAGE,7083.0,665-669,11616.0,10+ years
21164,8800,18.25%,60 months,13.89%,RENT,2916.67,685-689,7794.0,2 years
67672,19725,7.90%,36 months,6.46%,MORTGAGE,6916.67,755-759,16173.0,7 years
17955,10000,16.32%,36 months,1.69%,MORTGAGE,10000.0,695-699,5624.0,10+ years
62763,9600,6.62%,36 months,3.82%,RENT,4333.33,760-764,1039.0,3 years
39131,7000,12.42%,36 months,15.11%,RENT,7083.33,685-689,16049.0,10+ years
54010,8400,10.74%,36 months,7.82%,RENT,2083.33,720-724,4282.0,9 years
66459,5600,14.33%,36 months,25.29%,RENT,3333.33,675-679,17471.0,4 years
56271,15000,12.12%,36 months,3.41%,RENT,3166.67,720-724,3338.0,3 years
13609,17500,13.23%,60 months,23.03%,RENT,3500.0,735-739,17734.0,< 1 year
51025,32400,12.12%,60 months,1.28%,MORTGAGE,8750.0,790-794,7.0,5 years
93455,15000,11.14%,36 months,15.51%,MORTGAGE,8750.0,690-694,15207.0,10+ years
86201,20000,13.11%,36 months,14.87%,RENT,14166.67,695-699,34115.0,3 years
72515,21725,16.29%,36 months,29.11%,MORTGAGE,9166.67,695-699,68397.0,10+ years
23214,5000,10.00%,60 months,9.28%,RENT,4000.0,735-739,3448.0,< 1 year
86134,10300,8.90%,36 months,33.37%,MORTGAGE,2583.33,715-719,12475.0,7 years
70024,14400,20.49%,36 months,18.84%,MORTGAGE,4166.67,660-664,10042.0,9 years
31014,15000,16.49%,36 months,14.92%,RENT,6294.25,680-684,20270.0,3 years
89438,35000,19.72%,60 months,22.38%,MORTGAGE,13333.33,690-694,46937.0,3 years
80444,7000,15.80%,36 months,11.53%,MORTGAGE,3166.67,675-679,6658.0,3 years
34262,12500,15.96%,60 months,13.87%,RENT,5300.0,695-699,11439.0,5 years
79308,18000,12.12%,36 months,10.08%,RENT,6666.67,705-709,17773.0,7 years
3162,6000,11.89%,36 months,9.77%,RENT,4166.67,695-699,15377.0,10+ years
42828,16000,8.90%,36 months,14.85%,RENT,5750.0,725-729,14431.0,6 years
51394,10000,6.62%,36 months,3.16%,RENT,13166.67,735-739,5643.0,2 years
69651,21000,24.70%,60 months,25.87%,RENT,9166.67,675-679,17811.0,5 years
76450,16000,15.31%,36 months,19%,MORTGAGE,7666.67,695-699,43692.0,10+ years
37585,15000,14.65%,60 months,17.21%,RENT,4583.33,730-734,13115.0,8 years
73523,12000,14.33%,36 months,13.53%,MORTGAGE,8000.0,685-689,12968.0,3 years
45094,12000,17.99%,36 months,19.89%,RENT,5129.0,660-664,8923.0,5 years
18688,12000,10.36%,36 months,11.92%,MORTGAGE,10333.33,690-694,8987.0,5 years
27095,7500,5.42%,36 months,22.26%,MORTGAGE,2583.33,785-789,2160.0,10+ years
74945,16000,15.31%,36 months,19.92%,RENT,6000.0,690-694,10915.0,7 years
48854,12200,21.48%,60 months,9.12%,RENT,6666.67,695-699,17282.0,10+ years
82729,12000,10.16%,36 months,11.93%,RENT,8054.5,710-714,14986.0,10+ years
11258,7000,14.72%,36 months,11.39%,MORTGAGE,6833.0,670-674,5537.0,7 years
32181,10000,11.71%,36 months,2.18%,RENT,5500.0,720-724,5623.0,4 years
62270,10000,13.11%,36 months,19.38%,MORTGAGE,4958.33,710-714,24598.0,2 years
74632,7200,12.12%,36 months,18.61%,OWN,3208.33,680-684,9849.0,1 year
30753,1500,12.99%,36 months,20.60%,MORTGAGE,5000.0,690-694,38176.0,4 years
79198,13600,12.12%,36 months,20.94%,MORTGAGE,5416.67,685-689,17117.0,10+ years
48489,30000,24.33%,60 months,11.24%,RENT,11250.0,670-674,41592.0,6 years
98141,10000,17.77%,36 months,26.32%,RENT,2500.0,680-684,17543.0,7 years
37906,10000,11.71%,36 months,5.98%,MORTGAGE,3746.58,695-699,9005.0,2 years
33208,4700,7.90%,36 months,10.65%,RENT,3416.67,760-764,2297.0,10+ years
32809,21200,9.91%,36 months,25.23%,MORTGAGE,7916.67,720-724,7252.0,1 year
22637,2800,14.17%,36 months,0%,MORTGAGE,3458.0,680-684,0.0,10+ years
91807,24925,11.14%,60 months,24.80%,MORTGAGE,6250.0,735-739,19245.0,4 years
34367,15000,11.71%,36 months,20.70%,OWN,5416.67,705-709,25464.0,4 years
33046,9100,6.03%,36 months,14.66%,MORTGAGE,3500.0,780-784,4315.0,10+ years
86783,25000,18.49%,60 months,10.08%,RENT,7666.67,715-719,14631.0,3 years
90684,30000,15.31%,36 months,7.25%,MORTGAGE,9000.0,660-664,19430.0,9 years
54430,3000,12.12%,36 months,14.93%,RENT,6333.33,680-684,8682.0,4 years
8716,12000,17.56%,36 months,21.81%,MORTGAGE,5833.33,680-684,11074.0,2 years
88420,27575,19.05%,60 months,10.61%,MORTGAGE,13125.0,670-674,25980.0,6 years
73164,5000,8.90%,36 months,21.47%,RENT,3000.0,715-719,12841.0,3 years
59593,9000,13.11%,36 months,12.67%,RENT,3466.67,680-684,11103.0,7 years
57551,16500,7.90%,36 months,27.23%,RENT,4583.33,760-764,8176.0,1 year
88001,12000,15.80%,36 months,9.33%,MORTGAGE,10000.0,675-679,22312.0,10+ years
74388,10000,10.16%,36 months,13.11%,RENT,4285.5,710-714,11724.0,< 1 year
46215,3800,14.65%,36 months,22.58%,RENT,3666.67,670-674,13883.0,< 1 year
98493,18775,10.16%,36 months,25.33%,MORTGAGE,5850.0,715-719,27573.0,3 years
79371,7200,17.27%,36 months,20.48%,RENT,2500.0,670-674,4539.0,< 1 year
28732,8000,5.99%,36 months,9.59%,MORTGAGE,7250.0,760-764,4938.0,10+ years
41109,10000,14.27%,36 months,16.61%,MORTGAGE,4083.33,675-679,6418.0,6 years
41813,4800,14.65%,60 months,22.38%,RENT,3333.0,695-699,4147.0,3 years
75793,7000,12.12%,36 months,12.49%,RENT,5166.67,675-679,10513.0,6 years
87367,9975,7.90%,36 months,7.13%,MORTGAGE,5000.0,720-724,9773.0,5 years
28642,10000,10.59%,36 months,17.08%,MORTGAGE,8333.33,710-714,92399.0,10+ years
80359,30000,12.12%,60 months,10.97%,MORTGAGE,5833.33,750-754,10787.0,10+ years
96479,16000,17.27%,60 months,8.44%,RENT,4666.67,695-699,15200.0,10+ years
12150,6500,7.51%,36 months,1.50%,MORTGAGE,3208.33,805-809,269.0,10+ years
59160,19000,9.76%,36 months,16.43%,RENT,3833.33,725-729,22033.0,7 years
100595,1500,21.49%,36 months,13.59%,RENT,3583.33,685-689,4747.0,< 1 year
74460,24000,23.63%,60 months,25.07%,MORTGAGE,11666.67,660-664,9733.0,10+ years
81422,20000,18.75%,36 months,17.36%,RENT,8333.33,675-679,31870.0,< 1 year
39548,10000,13.49%,36 months,5.88%,MORTGAGE,4166.67,695-699,8899.0,10+ years
71492,10000,11.14%,60 months,15.82%,RENT,3250.0,795-799,11319.0,6 years
39989,9000,19.91%,60 months,15.74%,MORTGAGE,4333.33,670-674,5015.0,6 years
7558,4200,11.36%,36 months,7.49%,MORTGAGE,2750.0,685-689,4898.0,5 years
77844,6625,17.77%,36 months,33.43%,RENT,2916.67,665-669,11369.0,1 year
36497,15000,15.96%,36 months,4.32%,MORTGAGE,8833.33,680-684,113.0,8 years
33013,3825,14.27%,36 months,24.68%,RENT,2495.83,670-674,4560.0,4 years
15538,4200,9.25%,36 months,15.83%,MORTGAGE,7000.0,700-704,7167.0,10+ years
101027,17325,8.90%,36 months,18.28%,MORTGAGE,3333.33,725-729,11327.0,9 years
79542,25000,18.49%,60 months,27.56%,MORTGAGE,8606.56,720-724,15210.0,5 years
87287,12000,6.62%,36 months,12.36%,RENT,4416.67,765-769,4117.0,3 years
33228,5000,6.03%,36 months,15.74%,RENT,3125.0,765-769,4557.0,6 years
27391,14000,9.99%,36 months,16.84%,RENT,4583.33,750-754,25.0,2 years
49367,30000,22.78%,36 months,17.90%,RENT,8791.67,660-664,28012.0,6 years
93501,10750,8.90%,36 months,6.04%,OWN,2750.0,765-769,4693.0,5 years
70177,10000,15.31%,36 months,19.98%,MORTGAGE,6041.67,670-674,6458.0,1 year
77324,16550,17.27%,36 months,32.56%,MORTGAGE,4333.33,675-679,12163.0,10+ years
31805,3300,5.99%,36 months,11.04%,MORTGAGE,2500.0,740-744,11144.0,2 years
84318,8000,14.09%,36 months,21%,OWN,3500.0,675-679,7498.0,1 year
40866,14000,10.65%,36 months,24.53%,RENT,3200.0,720-724,21214.0,5 years
91596,18000,8.90%,60 months,5.30%,MORTGAGE,8333.33,755-759,5211.0,6 years
32747,3600,16.77%,36 months,13.45%,RENT,8750.0,670-674,51176.0,1 year
71470,4200,20.49%,60 months,28.80%,RENT,3166.67,660-664,7728.0,1 year
5062,4200,14.61%,36 months,15.28%,RENT,6333.33,665-669,15578.0,1 year
28205,11200,21.74%,60 months,6.30%,RENT,5583.33,660-664,7952.0,10+ years
28976,15000,15.99%,36 months,7.68%,RENT,4583.0,675-679,15821.0,2 years
25084,12100,11.99%,36 months,24.78%,RENT,8750.0,755-759,1642.0,1 year
25665,4900,5.99%,36 months,6.64%,MORTGAGE,2666.67,770-774,3455.0,4 years
83794,19200,12.12%,36 months,29.58%,OWN,3583.33,715-719,29797.0,8 years
52698,8500,9.76%,36 months,6.58%,MORTGAGE,5333.33,705-709,3432.0,10+ years
44426,21000,19.22%,60 months,13.87%,MORTGAGE,6000.0,680-684,17008.0,10+ years
86039,10000,12.12%,36 months,15.60%,OWN,3833.33,685-689,4734.0,10+ years
86982,12000,18.49%,36 months,9.44%,OWN,5746.0,660-664,9561.0,4 years
70193,20000,19.72%,60 months,24.78%,MORTGAGE,5416.67,675-679,33166.0,10+ years
47862,24375,13.99%,36 months,13.64%,MORTGAGE,11500.0,695-699,35461.0,10+ years
51954,9550,10.74%,36 months,14.33%,MORTGAGE,4000.0,700-704,9128.0,3 years
5468,3600,12.87%,36 months,1.58%,MORTGAGE,6333.0,690-694,12135.0,< 1 year
21651,10000,11.11%,36 months,20.15%,RENT,6083.33,700-704,924.0,< 1 year
59355,20000,6.62%,36 months,11.12%,RENT,10333.33,790-794,12632.0,6 years
52708,35000,10.74%,36 months,9.30%,MORTGAGE,8300.0,740-744,4421.0,10+ years
45529,12000,12.12%,36 months,7.24%,MORTGAGE,10416.67,710-714,31489.0,2 years
60190,20000,7.90%,36 months,8.38%,MORTGAGE,15000.0,750-754,14621.0,1 year
91073,18000,10.16%,36 months,26.08%,MORTGAGE,5925.0,710-714,23378.0,10+ years
52665,4000,9.76%,36 months,15.89%,MORTGAGE,4166.67,705-709,13745.0,10+ years
60968,15000,17.77%,36 months,13.34%,MORTGAGE,4333.33,670-674,17264.0,10+ years
58987,20950,13.67%,60 months,8.90%,RENT,6666.67,745-749,5680.0,1 year
50673,10625,7.90%,36 months,22.35%,MORTGAGE,3333.33,725-729,15946.0,10+ years
68284,9000,10.16%,60 months,14.77%,RENT,3500.0,755-759,3135.0,2 years
82804,25800,13.11%,36 months,18.99%,RENT,4833.33,715-719,31427.0,4 years
42421,10000,6.62%,36 months,11.45%,OWN,4166.67,760-764,10385.0,6 years
65055,18650,20.49%,36 months,20.07%,MORTGAGE,4833.33,660-664,17740.0,10+ years
76355,10000,12.12%,36 months,16.93%,MORTGAGE,3816.67,710-714,10830.0,7 years
33155,14000,16.77%,36 months,9.67%,MORTGAGE,12083.33,670-674,28318.0,< 1 year
72641,14000,14.09%,36 months,27.50%,RENT,9166.67,695-699,18813.0,8 years
69437,8000,14.33%,36 months,14.74%,RENT,3108.0,690-694,3072.0,8 years
62057,24375,13.11%,36 months,10.86%,OWN,10416.67,705-709,19981.0,6 years
33008,3500,7.90%,36 months,22.04%,MORTGAGE,7247.0,710-714,9592.0,< 1 year
45527,7900,13.67%,36 months,8.40%,RENT,3000.0,675-679,8990.0,2 years
78288,10000,12.12%,36 months,19.62%,RENT,3640.0,695-699,13124.0,10+ years
66199,18800,14.33%,60 months,30.96%,RENT,5000.0,720-724,16397.0,8 years
62657,21000,13.11%,36 months,18.44%,MORTGAGE,7916.67,695-699,9734.0,7 years
54961,8500,6.62%,36 months,7.24%,OWN,6300.0,750-754,9769.0,5 years
41326,13200,11.71%,36 months,15.74%,RENT,3791.67,705-709,16187.0,5 years
57425,3000,19.99%,60 months,19.63%,MORTGAGE,4416.67,710-714,0.0,5 years
85229,19200,22.47%,60 months,10.39%,RENT,5666.67,670-674,17783.0,< 1 year
36931,13600,18.64%,60 months,12.85%,RENT,5651.33,675-679,24383.0,10+ years
12114,6000,7.88%,36 months,9.60%,MORTGAGE,5500.0,730-734,790.0,3 years
57120,22000,14.65%,60 months,29.26%,MORTGAGE,3912.0,705-709,21633.0,10+ years
85883,12000,15.31%,36 months,13.80%,MORTGAGE,3333.33,665-669,16181.0,10+ years
28326,5000,18.39%,36 months,13.71%,RENT,8125.0,675-679,29602.0,10+ years
43999,10000,7.90%,36 months,12.80%,RENT,6666.67,730-734,9261.0,1 year
87114,10000,14.09%,36 months,21.45%,RENT,3750.0,700-704,18621.0,10+ years
41413,13250,7.90%,36 months,22.64%,RENT,2500.0,740-744,12957.0,< 1 year
43623,5000,14.27%,36 months,18.41%,RENT,5208.33,695-699,18055.0,9 years
89511,14675,13.11%,36 months,24.74%,RENT,3166.67,710-714,5727.0,< 1 year
100288,6000,17.77%,36 months,32.76%,OWN,1666.67,665-669,15055.0,< 1 year
43260,20000,12.69%,60 months,17.96%,MORTGAGE,4500.0,735-739,22946.0,10+ years
76173,7000,12.12%,36 months,31.79%,MORTGAGE,3916.67,695-699,11648.0,10+ years
88026,1500,12.12%,36 months,15.37%,RENT,3625.0,695-699,11346.0,5 years
46337,20000,18.25%,60 months,12.90%,OWN,6666.67,695-699,8039.0,6 years
34144,21000,14.27%,60 months,11.27%,MORTGAGE,5333.33,710-714,19431.0,8 years
17016,9600,14.46%,60 months,10.27%,RENT,5500.0,680-684,8359.0,3 years
9639,8100,13.85%,36 months,17.63%,RENT,4600.0,675-679,2963.0,3 years
42760,15000,14.65%,36 months,20.07%,MORTGAGE,3666.67,690-694,13843.0,5 years
98619,11000,11.14%,36 months,16.57%,MORTGAGE,5000.0,695-699,8734.0,3 years
19598,9600,14.17%,36 months,18.61%,OWN,5416.67,670-674,16278.0,8 years
94218,25000,13.11%,36 months,18.52%,RENT,5000.0,775-779,4345.0,2 years
83646,14550,13.11%,36 months,21.34%,MORTGAGE,4583.33,685-689,20141.0,10+ years
56385,10000,10.74%,36 months,17.88%,RENT,2500.0,700-704,11120.0,3 years
94994,24000,11.14%,60 months,20.98%,OWN,8000.0,705-709,20247.0,2 years
71057,7200,17.77%,36 months,2.18%,MORTGAGE,3250.0,670-674,1301.0,4 years
92024,5000,14.33%,36 months,11.12%,RENT,2916.67,675-679,4114.0,10+ years
26323,5600,7.91%,36 months,20.21%,RENT,3166.67,730-734,32987.0,6 years
48554,20000,7.90%,36 months,1.30%,RENT,10400.0,750-754,6969.0,1 year
76933,6000,8.90%,36 months,17.16%,MORTGAGE,12500.0,715-719,60368.0,< 1 year
29775,3200,17.49%,60 months,7.90%,RENT,2609.0,670-674,5382.0,3 years
100072,24375,14.09%,36 months,26.36%,MORTGAGE,4583.33,710-714,27379.0,4 years
78792,25225,12.12%,36 months,30.77%,MORTGAGE,6500.0,715-719,11736.0,10+ years
74037,30225,17.77%,36 months,28.15%,MORTGAGE,8333.33,710-714,28631.0,10+ years
5465,7000,7.40%,36 months,8.89%,MORTGAGE,3352.0,770-774,14014.0,< 1 year
59271,7575,9.76%,36 months,10.99%,RENT,2375.0,725-729,5640.0,3 years
54197,15000,13.11%,36 months,16.55%,RENT,4166.67,695-699,9066.0,2 years
45525,24000,15.81%,60 months,0.62%,OWN,10000.0,725-729,0.0,10+ years
42562,6000,15.96%,36 months,6.38%,MORTGAGE,6916.67,660-664,6309.0,6 years
70606,3500,15.31%,36 months,7.14%,RENT,5000.0,685-689,14064.0,1 year
56056,12000,6.03%,36 months,22.57%,MORTGAGE,7500.0,760-764,5116.0,10+ years
53245,20000,7.90%,36 months,13.59%,RENT,7258.33,730-734,14268.0,9 years
71531,3900,12.12%,36 months,7.55%,MORTGAGE,2583.33,685-689,3724.0,1 year
45828,16000,19.22%,60 months,21.28%,RENT,3416.67,680-684,26060.0,10+ years
28189,15000,15.99%,36 months,11.34%,MORTGAGE,8583.33,675-679,3844.0,7 years
55542,28200,20.50%,60 months,15.60%,MORTGAGE,4833.33,695-699,27158.0,9 years
24445,15000,10.59%,36 months,14.66%,RENT,5150.0,730-734,5116.0,2 years
25133,4500,5.99%,36 months,21.46%,RENT,3644.83,765-769,1058.0,< 1 year
72072,3000,14.09%,36 months,12.36%,RENT,4789.33,680-684,1353.0,10+ years
43844,9000,14.27%,36 months,18.74%,RENT,5833.33,675-679,11637.0,8 years
60894,4000,8.90%,36 months,24.11%,RENT,4583.33,705-709,11351.0,1 year
59206,10000,17.27%,36 months,21.84%,MORTGAGE,2916.67,665-669,21245.0,10+ years
24426,6400,15.99%,60 months,24.43%,RENT,3500.0,690-694,973.0,4 years
56404,12000,13.11%,36 months,17.04%,MORTGAGE,4583.33,695-699,41871.0,3 years
75634,10000,15.31%,36 months,10.40%,RENT,9000.0,665-669,5141.0,10+ years
93296,12000,10.16%,36 months,8.05%,MORTGAGE,6250.0,720-724,11626.0,< 1 year
69885,6000,12.12%,36 months,4.94%,MORTGAGE,4333.33,690-694,9656.0,5 years
31787,2200,13.49%,36 months,3.27%,OWN,6666.67,700-704,10142.0,5 years
38073,5000,14.27%,36 months,17%,OWN,5000.0,670-674,14748.0,1 year
25600,12000,19.69%,60 months,16.23%,RENT,3376.0,665-669,8437.0,4 years
36576,3000,7.90%,36 months,22.03%,MORTGAGE,5583.33,705-709,12968.0,3 years
81991,30000,21.49%,60 months,16.89%,MORTGAGE,13999.17,700-704,61579.0,10+ years
73434,10800,12.12%,36 months,26.70%,RENT,5833.33,695-699,27585.0,5 years
50956,10500,18.25%,36 months,11.52%,MORTGAGE,8750.0,660-664,9984.0,8 years
45189,10000,6.62%,36 months,5.49%,MORTGAGE,10833.33,755-759,40827.0,7 years
77251,16000,14.09%,36 months,2.85%,MORTGAGE,3333.33,690-694,3909.0,7 years
49782,15000,13.99%,36 months,12.60%,MORTGAGE,3500.0,705-709,13036.0,10+ years
101411,9500,21.98%,36 months,16.01%,RENT,4500.0,660-664,3673.0,3 years
81782,35000,19.05%,36 months,15.75%,MORTGAGE,18750.0,690-694,73813.0,4 years
38833,15000,11.71%,36 months,11.70%,RENT,6250.0,700-704,6622.0,6 years
69249,5000,15.31%,36 months,17.37%,RENT,1750.0,675-679,10361.0,< 1 year
61835,11625,15.80%,36 months,31.12%,RENT,2860.0,680-684,8374.0,7 years
64769,25000,7.62%,36 months,13.45%,RENT,6750.0,750-754,17193.0,5 years
35250,8000,12.69%,36 months,7.67%,OWN,7916.67,685-689,1442.0,6 years
37863,10200,12.42%,36 months,17.86%,MORTGAGE,5833.33,705-709,9817.0,4 years
34551,10500,6.62%,36 months,16.26%,MORTGAGE,4853.33,760-764,2816.0,3 years
38905,5000,7.90%,36 months,7.75%,MORTGAGE,5500.0,725-729,16396.0,< 1 year
53762,17500,7.90%,36 months,7.97%,RENT,5416.67,810-814,17.0,< 1 year
32323,4000,19.03%,36 months,10.56%,RENT,1600.0,685-689,299.0,6 years
49042,22000,12.12%,36 months,16.93%,RENT,3916.67,715-719,22142.0,1 year
100424,8000,16.29%,36 months,29.19%,MORTGAGE,6916.67,685-689,21498.0,4 years
75831,19125,18.49%,60 months,29.10%,RENT,4166.67,700-704,28108.0,6 years
67863,16000,12.12%,36 months,18.23%,RENT,4166.67,700-704,16309.0,1 year
103546,4500,14.59%,36 months,17.35%,OWN,6000.0,660-664,5197.0,2 years
50874,5800,22.45%,60 months,11.86%,RENT,1416.67,665-669,6077.0,6 years
80841,16750,18.75%,36 months,8.84%,MORTGAGE,5666.67,680-684,13567.0,4 years
65855,3600,12.12%,36 months,27.16%,OWN,3333.33,695-699,12153.0,10+ years
26919,10000,15.62%,36 months,12.19%,RENT,7500.0,670-674,17133.0,10+ years
31098,6000,5.42%,36 months,1.51%,OWN,4250.0,800-804,1838.0,10+ years
68962,10000,7.62%,36 months,13.26%,MORTGAGE,7416.67,735-739,16297.0,10+ years
61493,10000,17.77%,36 months,5.80%,RENT,7166.67,685-689,15279.0,10+ years
28574,5000,7.49%,36 months,16.45%,MORTGAGE,18750.0,745-749,129071.0,10+ years
33068,7000,7.90%,36 months,20.72%,RENT,6000.0,715-719,6659.0,< 1 year
31200,28000,15.62%,36 months,5.70%,MORTGAGE,6250.0,695-699,11923.0,3 years
49920,15775,14.65%,36 months,3.37%,RENT,4000.0,710-714,4058.0,10+ years
33148,3000,9.91%,36 months,4.75%,OWN,4166.67,710-714,7321.0,6 years
79022,15350,18.49%,36 months,15.09%,MORTGAGE,4400.0,670-674,12823.0,10+ years
45222,26500,9.76%,60 months,17.19%,MORTGAGE,5416.67,785-789,9966.0,10+ years
22768,6400,6.00%,60 months,3.09%,MORTGAGE,6250.0,695-699,241.0,3 years
96412,13200,14.33%,36 months,28.75%,RENT,3833.33,695-699,8568.0,10+ years
29340,12000,11.49%,36 months,17.73%,MORTGAGE,7300.0,705-709,38342.0,4 years
73863,4000,6.03%,36 months,33.67%,MORTGAGE,7917.0,800-804,55123.0,10+ years
32269,2500,6.62%,36 months,10.96%,MORTGAGE,6166.67,730-734,24495.0,10+ years
53042,6600,6.03%,36 months,16.69%,MORTGAGE,6250.0,750-754,17258.0,10+ years
92363,27050,17.27%,60 months,27.59%,MORTGAGE,5025.0,705-709,40037.0,10+ years
27374,4800,15.99%,36 months,0%,RENT,4583.33,675-679,0.0,6 years
67953,7550,10.16%,36 months,3.83%,MORTGAGE,8333.33,710-714,10204.0,2 years
5880,10000,7.74%,36 months,0.17%,MORTGAGE,7083.33,775-779,2994.0,10+ years
92244,27575,19.05%,36 months,19.30%,RENT,5166.67,660-664,14935.0,10+ years
61500,20000,13.11%,36 months,3.94%,MORTGAGE,7238.92,720-724,11751.0,10+ years
53002,18000,8.90%,36 months,12.79%,MORTGAGE,10500.0,730-734,4856.0,< 1 year
23575,7200,6.92%,36 months,11.72%,MORTGAGE,7083.33,780-784,15933.0,3 years
99508,15350,15.80%,36 months,7.41%,MORTGAGE,5666.67,670-674,8128.0,1 year
72670,6000,12.12%,36 months,21.21%,RENT,3333.33,685-689,4638.0,2 years
20093,5000,12.68%,60 months,12.59%,RENT,4416.67,690-694,7686.0,< 1 year
9020,2575,6.76%,36 months,4.80%,RENT,6875.0,760-764,4678.0,3 years
52639,1800,13.67%,36 months,24.21%,RENT,4250.0,670-674,5757.0,5 years
76348,10000,14.09%,36 months,26.44%,MORTGAGE,5416.67,700-704,18652.0,6 years
57727,7750,10.74%,36 months,6.51%,MORTGAGE,2916.67,705-709,6889.0,6 years
91915,12000,16.29%,36 months,28.76%,RENT,5666.67,660-664,16822.0,3 years
97696,10000,6.03%,36 months,16%,MORTGAGE,8333.33,780-784,14832.0,10+ years
51525,4950,13.67%,36 months,14.11%,MORTGAGE,4166.67,665-669,8379.0,5 years
71634,3500,12.12%,36 months,17.82%,MORTGAGE,5416.67,695-699,4067.0,< 1 year
51795,12000,16.29%,36 months,18.37%,MORTGAGE,7083.33,665-669,16993.0,7 years
73201,18000,22.47%,60 months,17.17%,MORTGAGE,5562.92,660-664,14866.0,7 years
90826,13000,14.09%,36 months,16.09%,RENT,3250.0,675-679,6930.0,2 years
